,Date,month,dayname,weekend,Hour,Hour_cat,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (mm),WEP (mm),Seasons,Holiday,Functioning Day,Rented Bike Count
5055,2018-06-29,6,Friday,0,15,Afternoon,28.4,63,2.8,742,20.6,2.47,0.0,0.0,0.0,Summer,No Holiday,Yes,1209
5056,2018-06-29,6,Friday,0,16,Afternoon,29.0,57,2.3,987,19.6,2.36,0.0,0.0,0.0,Summer,No Holiday,Yes,1554
5057,2018-06-29,6,Friday,0,17,Afternoon,28.5,60,2.6,1014,19.9,1.33,0.0,0.0,0.0,Summer,No Holiday,Yes,2099
5058,2018-06-29,6,Friday,0,18,Evening,28.1,60,1.9,959,19.5,1.05,0.0,0.0,0.0,Summer,No Holiday,Yes,3113
5059,2018-06-29,6,Friday,0,19,Evening,27.1,64,1.1,829,19.6,0.28,0.0,0.0,0.0,Summer,No Holiday,Yes,2602
5060,2018-06-29,6,Friday,0,20,Evening,26.2,70,1.5,792,20.2,0.12,0.0,0.0,0.0,Summer,No Holiday,Yes,2339
5061,2018-06-29,6,Friday,0,21,Evening,25.2,75,1.4,644,20.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2225
5062,2018-06-29,6,Friday,0,22,Night,24.2,80,1.3,500,20.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2103
5063,2018-06-29,6,Friday,0,23,Night,23.5,83,1.4,436,20.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1552
5064,2018-06-30,6,Saturday,1,0,Dawn,23.0,84,1.9,375,20.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1275
5065,2018-06-30,6,Saturday,1,1,Dawn,22.6,85,0.3,323,19.9,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1070
5066,2018-06-30,6,Saturday,1,2,Dawn,22.2,88,1.0,295,20.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,859
5067,2018-06-30,6,Saturday,1,3,Dawn,21.9,88,0.9,274,19.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,625
5068,2018-06-30,6,Saturday,1,4,Dawn,21.7,93,0.1,244,20.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,382
5069,2018-06-30,6,Saturday,1,5,Dawn,21.7,88,0.6,289,19.6,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,247
5070,2018-06-30,6,Saturday,1,6,Dawn,22.1,85,0.5,303,19.4,0.01,0.1,0.0,0.1,Summer,No Holiday,Yes,310
5071,2018-06-30,6,Saturday,1,7,Early Morning,22.5,86,0.6,299,20.0,0.07,0.0,0.0,0.0,Summer,No Holiday,Yes,468
5072,2018-06-30,6,Saturday,1,8,Early Morning,23.4,81,0.5,313,19.9,0.37,0.0,0.0,0.0,Summer,No Holiday,Yes,825
5073,2018-06-30,6,Saturday,1,9,Early Morning,24.2,81,0.9,295,20.7,0.53,0.0,0.0,0.0,Summer,No Holiday,Yes,862
5074,2018-06-30,6,Saturday,1,10,Morning,25.1,73,0.9,358,19.9,0.66,0.0,0.0,0.0,Summer,No Holiday,Yes,933
5075,2018-06-30,6,Saturday,1,11,Morning,26.4,71,1.0,430,20.7,1.36,0.0,0.0,0.0,Summer,No Holiday,Yes,871
5076,2018-06-30,6,Saturday,1,12,Morning,25.2,94,2.8,166,24.1,0.39,6.4,0.0,6.4,Summer,No Holiday,Yes,858
5077,2018-06-30,6,Saturday,1,13,Afternoon,25.6,87,1.7,390,23.2,0.71,3.5,0.0,3.5,Summer,No Holiday,Yes,1144
5078,2018-06-30,6,Saturday,1,14,Afternoon,27.5,69,0.5,736,21.2,1.84,0.0,0.0,0.0,Summer,No Holiday,Yes,1235
5079,2018-06-30,6,Saturday,1,15,Afternoon,27.8,71,0.9,733,22.0,0.93,0.0,0.0,0.0,Summer,No Holiday,Yes,1311
5080,2018-06-30,6,Saturday,1,16,Afternoon,27.9,69,0.5,880,21.6,0.61,0.0,0.0,0.0,Summer,No Holiday,Yes,1317
5081,2018-06-30,6,Saturday,1,17,Afternoon,27.4,75,2.3,616,22.5,0.46,0.0,0.0,0.0,Summer,No Holiday,Yes,1291
5082,2018-06-30,6,Saturday,1,18,Evening,27.5,79,0.5,1237,23.5,0.65,0.5,0.0,0.5,Summer,No Holiday,Yes,306
5083,2018-06-30,6,Saturday,1,19,Evening,24.3,95,0.5,958,23.4,0.11,4.0,0.0,4.0,Summer,No Holiday,Yes,481
5084,2018-06-30,6,Saturday,1,20,Evening,24.2,88,0.8,1276,22.0,0.06,0.0,0.0,0.0,Summer,No Holiday,Yes,778
5085,2018-06-30,6,Saturday,1,21,Evening,23.9,84,0.7,1552,21.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1005
5086,2018-06-30,6,Saturday,1,22,Night,23.4,88,0.9,1153,21.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1107
5087,2018-06-30,6,Saturday,1,23,Night,22.9,92,0.6,989,21.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,919
5088,2018-07-01,7,Sunday,1,0,Dawn,22.6,88,0.2,1259,20.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,865
5089,2018-07-01,7,Sunday,1,1,Dawn,22.7,87,0.5,1072,20.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,740
5090,2018-07-01,7,Sunday,1,2,Dawn,22.7,87,0.5,1187,20.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,586
5091,2018-07-01,7,Sunday,1,3,Dawn,22.7,86,0.7,1455,20.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,368
5092,2018-07-01,7,Sunday,1,4,Dawn,22.7,85,0.7,1547,20.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,211
5093,2018-07-01,7,Sunday,1,5,Dawn,22.6,86,0.5,1076,20.1,0.0,0.1,0.0,0.1,Summer,No Holiday,Yes,54
5094,2018-07-01,7,Sunday,1,6,Dawn,22.3,93,0.6,1262,21.1,0.01,0.4,0.0,0.4,Summer,No Holiday,Yes,60
5095,2018-07-01,7,Sunday,1,7,Early Morning,22.1,89,0.5,1617,20.1,0.08,0.5,0.0,0.5,Summer,No Holiday,Yes,25
5096,2018-07-01,7,Sunday,1,8,Early Morning,22.1,93,0.5,805,20.9,0.14,1.0,0.0,1.0,Summer,No Holiday,Yes,20
5097,2018-07-01,7,Sunday,1,9,Early Morning,22.1,94,0.9,624,21.0,0.22,1.5,0.0,1.5,Summer,No Holiday,Yes,9
5098,2018-07-01,7,Sunday,1,10,Morning,21.6,97,0.5,266,21.0,0.13,12.0,0.0,12.0,Summer,No Holiday,Yes,13
5099,2018-07-01,7,Sunday,1,11,Morning,21.2,97,1.2,105,20.6,0.15,18.5,0.0,18.5,Summer,No Holiday,Yes,11
5100,2018-07-01,7,Sunday,1,12,Morning,21.1,97,1.2,653,20.5,0.17,7.5,0.0,7.5,Summer,No Holiday,Yes,9
5101,2018-07-01,7,Sunday,1,13,Afternoon,21.2,97,1.1,760,20.6,0.2,3.5,0.0,3.5,Summer,No Holiday,Yes,30
5102,2018-07-01,7,Sunday,1,14,Afternoon,21.5,97,0.7,1522,20.9,0.29,1.0,0.0,1.0,Summer,No Holiday,Yes,14
5103,2018-07-01,7,Sunday,1,15,Afternoon,21.8,97,0.7,324,21.2,0.14,5.5,0.0,5.5,Summer,No Holiday,Yes,51
5104,2018-07-01,7,Sunday,1,16,Afternoon,22.2,97,1.1,1745,21.6,0.25,1.0,0.0,1.0,Summer,No Holiday,Yes,41
5105,2018-07-01,7,Sunday,1,17,Afternoon,22.4,96,0.4,1661,21.7,0.21,1.5,0.0,1.5,Summer,No Holiday,Yes,25
5106,2018-07-01,7,Sunday,1,18,Evening,22.2,96,1.2,673,21.5,0.09,3.5,0.0,3.5,Summer,No Holiday,Yes,17
5107,2018-07-01,7,Sunday,1,19,Evening,21.9,96,1.2,509,21.2,0.01,5.5,0.0,5.5,Summer,No Holiday,Yes,18
5108,2018-07-01,7,Sunday,1,20,Evening,21.9,97,1.1,534,21.3,0.0,6.0,0.0,6.0,Summer,No Holiday,Yes,16
5109,2018-07-01,7,Sunday,1,21,Evening,21.8,97,0.6,692,21.2,0.0,3.5,0.0,3.5,Summer,No Holiday,Yes,17
5110,2018-07-01,7,Sunday,1,22,Night,21.7,97,0.7,540,21.1,0.0,3.5,0.0,3.5,Summer,No Holiday,Yes,16
5111,2018-07-01,7,Sunday,1,23,Night,21.5,97,1.5,523,20.9,0.0,5.0,0.0,5.0,Summer,No Holiday,Yes,15
5112,2018-07-02,7,Monday,0,0,Dawn,21.4,97,0.6,680,20.8,0.0,2.5,0.0,2.5,Summer,No Holiday,Yes,26
5113,2018-07-02,7,Monday,0,1,Dawn,21.3,97,1.0,1451,20.7,0.0,3.0,0.0,3.0,Summer,No Holiday,Yes,28
5114,2018-07-02,7,Monday,0,2,Dawn,21.2,97,0.8,1018,20.6,0.0,2.0,0.0,2.0,Summer,No Holiday,Yes,17
5115,2018-07-02,7,Monday,0,3,Dawn,21.1,96,2.4,866,20.4,0.0,4.5,0.0,4.5,Summer,No Holiday,Yes,23
5116,2018-07-02,7,Monday,0,4,Dawn,20.8,97,1.0,2000,20.3,0.0,4.0,0.0,4.0,Summer,No Holiday,Yes,58
5117,2018-07-02,7,Monday,0,5,Dawn,20.7,97,0.3,2000,20.2,0.0,0.5,0.0,0.5,Summer,No Holiday,Yes,28
5118,2018-07-02,7,Monday,0,6,Dawn,20.7,97,0.3,1262,20.2,0.0,1.0,0.0,1.0,Summer,No Holiday,Yes,40
5119,2018-07-02,7,Monday,0,7,Early Morning,20.7,97,0.4,1801,20.2,0.0,0.5,0.0,0.5,Summer,No Holiday,Yes,126
5120,2018-07-02,7,Monday,0,8,Early Morning,20.8,96,0.4,1627,20.1,0.11,1.5,0.0,1.5,Summer,No Holiday,Yes,104
5121,2018-07-02,7,Monday,0,9,Early Morning,21.0,97,1.3,825,20.4,0.14,3.0,0.0,3.0,Summer,No Holiday,Yes,128
5122,2018-07-02,7,Monday,0,10,Morning,21.4,97,0.6,563,20.8,0.27,1.0,0.0,1.0,Summer,No Holiday,Yes,27
5123,2018-07-02,7,Monday,0,11,Morning,21.7,97,0.5,591,21.1,0.25,8.0,0.0,8.0,Summer,No Holiday,Yes,153
5124,2018-07-02,7,Monday,0,12,Morning,22.4,97,1.0,945,21.8,0.46,0.0,0.0,0.0,Summer,No Holiday,Yes,218
5125,2018-07-02,7,Monday,0,13,Afternoon,22.6,97,0.6,367,22.0,0.3,0.5,0.0,0.5,Summer,No Holiday,Yes,304
5126,2018-07-02,7,Monday,0,14,Afternoon,23.3,96,0.3,434,22.6,0.53,0.0,0.0,0.0,Summer,No Holiday,Yes,381
5127,2018-07-02,7,Monday,0,15,Afternoon,24.2,93,1.0,590,22.9,0.78,0.0,0.0,0.0,Summer,No Holiday,Yes,619
5128,2018-07-02,7,Monday,0,16,Afternoon,25.2,87,0.9,601,22.8,0.88,0.0,0.0,0.0,Summer,No Holiday,Yes,839
5129,2018-07-02,7,Monday,0,17,Afternoon,25.3,87,0.6,751,22.9,0.49,0.0,0.0,0.0,Summer,No Holiday,Yes,861
5130,2018-07-02,7,Monday,0,18,Evening,24.9,87,1.9,1742,22.5,0.25,0.0,0.0,0.0,Summer,No Holiday,Yes,832
5131,2018-07-02,7,Monday,0,19,Evening,24.1,93,2.1,1118,22.8,0.23,1.5,0.0,1.5,Summer,No Holiday,Yes,44
5132,2018-07-02,7,Monday,0,20,Evening,23.5,97,0.1,1814,22.9,0.04,24.0,0.0,24.0,Summer,No Holiday,Yes,61
5133,2018-07-02,7,Monday,0,21,Evening,23.4,98,0.4,1038,23.0,0.0,1.0,0.0,1.0,Summer,No Holiday,Yes,72
5134,2018-07-02,7,Monday,0,22,Night,23.4,98,0.3,585,23.0,0.0,2.5,0.0,2.5,Summer,No Holiday,Yes,83
5135,2018-07-02,7,Monday,0,23,Night,23.4,98,0.3,662,23.0,0.0,0.5,0.0,0.5,Summer,No Holiday,Yes,168
5136,2018-07-03,7,Tuesday,0,0,Dawn,23.2,98,0.2,927,22.8,0.0,0.5,0.0,0.5,Summer,No Holiday,Yes,349
5137,2018-07-03,7,Tuesday,0,1,Dawn,23.1,98,0.0,958,22.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,407
5138,2018-07-03,7,Tuesday,0,2,Dawn,23.0,98,0.1,1026,22.6,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,354
5139,2018-07-03,7,Tuesday,0,3,Dawn,22.8,98,0.0,1734,22.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,233
5140,2018-07-03,7,Tuesday,0,4,Dawn,22.7,97,0.2,1808,22.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,149
5141,2018-07-03,7,Tuesday,0,5,Dawn,22.6,97,0.0,1383,22.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,224
5142,2018-07-03,7,Tuesday,0,6,Dawn,22.6,95,0.1,1937,21.7,0.05,0.0,0.0,0.0,Summer,No Holiday,Yes,600
5143,2018-07-03,7,Tuesday,0,7,Early Morning,23.5,86,0.2,1908,21.0,0.38,0.0,0.0,0.0,Summer,No Holiday,Yes,1308
5144,2018-07-03,7,Tuesday,0,8,Early Morning,24.3,83,0.5,1986,21.2,0.53,0.0,0.0,0.0,Summer,No Holiday,Yes,2135
5145,2018-07-03,7,Tuesday,0,9,Early Morning,25.7,76,0.8,1920,21.1,1.11,0.0,0.0,0.0,Summer,No Holiday,Yes,1156
5146,2018-07-03,7,Tuesday,0,10,Morning,27.6,71,1.6,1870,21.8,2.14,0.0,0.0,0.0,Summer,No Holiday,Yes,818
5147,2018-07-03,7,Tuesday,0,11,Morning,29.2,66,1.4,1953,22.1,2.72,0.0,0.0,0.0,Summer,No Holiday,Yes,906
5148,2018-07-03,7,Tuesday,0,12,Morning,30.1,64,1.2,2000,22.5,2.54,0.0,0.0,0.0,Summer,No Holiday,Yes,944
5149,2018-07-03,7,Tuesday,0,13,Afternoon,31.2,54,1.3,1961,20.7,3.11,0.0,0.0,0.0,Summer,No Holiday,Yes,994
5150,2018-07-03,7,Tuesday,0,14,Afternoon,31.0,56,1.5,2000,21.1,1.47,0.0,0.0,0.0,Summer,No Holiday,Yes,1001
5151,2018-07-03,7,Tuesday,0,15,Afternoon,32.0,54,1.2,1962,21.5,2.99,0.0,0.0,0.0,Summer,No Holiday,Yes,1069
5152,2018-07-03,7,Tuesday,0,16,Afternoon,31.3,52,1.2,2000,20.2,1.63,0.0,0.0,0.0,Summer,No Holiday,Yes,1325
5153,2018-07-03,7,Tuesday,0,17,Afternoon,32.4,50,2.2,2000,20.6,1.92,0.0,0.0,0.0,Summer,No Holiday,Yes,1783
5154,2018-07-03,7,Tuesday,0,18,Evening,32.2,57,1.8,1880,22.5,1.53,0.0,0.0,0.0,Summer,No Holiday,Yes,2965
5155,2018-07-03,7,Tuesday,0,19,Evening,30.4,62,0.9,2000,22.2,0.65,0.1,0.0,0.1,Summer,No Holiday,Yes,2598
5156,2018-07-03,7,Tuesday,0,20,Evening,28.8,72,0.9,2000,23.2,0.11,0.0,0.0,0.0,Summer,No Holiday,Yes,2398
5157,2018-07-03,7,Tuesday,0,21,Evening,27.8,72,0.6,2000,22.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2264
5158,2018-07-03,7,Tuesday,0,22,Night,26.9,78,0.6,1806,22.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1948
5159,2018-07-03,7,Tuesday,0,23,Night,26.4,78,0.3,2000,22.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1365
5160,2018-07-04,7,Wednesday,0,0,Dawn,25.9,79,0.3,2000,21.9,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,971
5161,2018-07-04,7,Wednesday,0,1,Dawn,25.4,79,1.0,2000,21.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,796
5162,2018-07-04,7,Wednesday,0,2,Dawn,25.1,82,0.2,2000,21.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,555
5163,2018-07-04,7,Wednesday,0,3,Dawn,24.9,83,0.2,1857,21.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,372
5164,2018-07-04,7,Wednesday,0,4,Dawn,24.7,82,0.3,2000,21.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,234
5165,2018-07-04,7,Wednesday,0,5,Dawn,24.2,86,0.2,2000,21.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,316
5166,2018-07-04,7,Wednesday,0,6,Dawn,24.0,84,0.1,1969,21.1,0.05,0.0,0.0,0.0,Summer,No Holiday,Yes,747
5167,2018-07-04,7,Wednesday,0,7,Early Morning,24.6,78,0.5,2000,20.5,0.33,0.0,0.0,0.0,Summer,No Holiday,Yes,1450
5168,2018-07-04,7,Wednesday,0,8,Early Morning,26.4,64,0.5,1909,19.0,1.33,0.0,0.0,0.0,Summer,No Holiday,Yes,2215
5169,2018-07-04,7,Wednesday,0,9,Early Morning,27.4,68,0.5,1941,20.9,1.31,0.0,0.0,0.0,Summer,No Holiday,Yes,1191
5170,2018-07-04,7,Wednesday,0,10,Morning,28.5,65,1.5,1519,21.2,1.74,0.0,0.0,0.0,Summer,No Holiday,Yes,831
5171,2018-07-04,7,Wednesday,0,11,Morning,30.0,60,2.3,1861,21.3,2.61,0.0,0.0,0.0,Summer,No Holiday,Yes,941
5172,2018-07-04,7,Wednesday,0,12,Morning,30.5,58,2.5,1741,21.2,2.26,0.0,0.0,0.0,Summer,No Holiday,Yes,1021
5173,2018-07-04,7,Wednesday,0,13,Afternoon,31.0,60,2.6,1657,22.3,2.75,0.0,0.0,0.0,Summer,No Holiday,Yes,1007
5174,2018-07-04,7,Wednesday,0,14,Afternoon,31.3,58,3.0,1479,22.0,2.46,0.0,0.0,0.0,Summer,No Holiday,Yes,1005
5175,2018-07-04,7,Wednesday,0,15,Afternoon,31.1,57,3.7,1912,21.5,2.03,0.0,0.0,0.0,Summer,No Holiday,Yes,1038
5176,2018-07-04,7,Wednesday,0,16,Afternoon,31.6,57,2.7,1882,22.0,2.19,0.0,0.0,0.0,Summer,No Holiday,Yes,1306
5177,2018-07-04,7,Wednesday,0,17,Afternoon,31.2,56,3.4,1943,21.3,1.82,0.0,0.0,0.0,Summer,No Holiday,Yes,1856
5178,2018-07-04,7,Wednesday,0,18,Evening,30.0,60,2.5,1933,21.3,0.99,0.0,0.0,0.0,Summer,No Holiday,Yes,3080
5179,2018-07-04,7,Wednesday,0,19,Evening,28.2,64,2.8,1978,20.7,0.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2637
5180,2018-07-04,7,Wednesday,0,20,Evening,27.1,67,2.9,1949,20.4,0.06,0.0,0.0,0.0,Summer,No Holiday,Yes,2415
5181,2018-07-04,7,Wednesday,0,21,Evening,26.2,70,2.2,1908,20.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2274
5182,2018-07-04,7,Wednesday,0,22,Night,25.1,73,2.5,1808,19.9,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2091
5183,2018-07-04,7,Wednesday,0,23,Night,24.7,74,1.4,1596,19.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1432
5184,2018-07-05,7,Thursday,0,0,Dawn,24.2,77,1.8,1365,19.9,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1078
5185,2018-07-05,7,Thursday,0,1,Dawn,23.9,79,1.7,1121,20.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,846
5186,2018-07-05,7,Thursday,0,2,Dawn,23.6,80,1.5,879,19.9,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,568
5187,2018-07-05,7,Thursday,0,3,Dawn,23.5,81,0.9,878,20.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,376
5188,2018-07-05,7,Thursday,0,4,Dawn,23.5,80,0.4,924,19.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,267
5189,2018-07-05,7,Thursday,0,5,Dawn,23.5,80,0.3,838,19.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,326
5190,2018-07-05,7,Thursday,0,6,Dawn,23.5,80,0.3,768,19.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,438
5191,2018-07-05,7,Thursday,0,7,Early Morning,23.5,90,0.5,445,21.7,0.05,0.5,0.0,0.5,Summer,No Holiday,Yes,828
5192,2018-07-05,7,Thursday,0,8,Early Morning,23.6,93,0.9,308,22.3,0.21,0.0,0.0,0.0,Summer,No Holiday,Yes,1836
5193,2018-07-05,7,Thursday,0,9,Early Morning,24.2,84,0.9,632,21.3,0.49,0.0,0.0,0.0,Summer,No Holiday,Yes,1112
5194,2018-07-05,7,Thursday,0,10,Morning,25.6,75,1.1,1028,20.8,1.22,0.0,0.0,0.0,Summer,No Holiday,Yes,827
5195,2018-07-05,7,Thursday,0,11,Morning,26.3,71,1.1,1340,20.6,0.86,0.0,0.0,0.0,Summer,No Holiday,Yes,890
5196,2018-07-05,7,Thursday,0,12,Morning,27.0,68,1.1,1744,20.5,1.2,0.0,0.0,0.0,Summer,No Holiday,Yes,996
5197,2018-07-05,7,Thursday,0,13,Afternoon,28.1,67,1.1,1772,21.3,1.43,0.0,0.0,0.0,Summer,No Holiday,Yes,929
5198,2018-07-05,7,Thursday,0,14,Afternoon,28.3,67,3.0,1242,21.5,1.73,0.0,0.0,0.0,Summer,No Holiday,Yes,933
5199,2018-07-05,7,Thursday,0,15,Afternoon,28.8,66,0.9,1806,21.8,1.55,0.0,0.0,0.0,Summer,No Holiday,Yes,1011
5200,2018-07-05,7,Thursday,0,16,Afternoon,28.2,71,1.7,2000,22.4,0.96,0.0,0.0,0.0,Summer,No Holiday,Yes,1105
5201,2018-07-05,7,Thursday,0,17,Afternoon,27.3,76,0.9,1971,22.6,0.52,0.0,0.0,0.0,Summer,No Holiday,Yes,1381
5202,2018-07-05,7,Thursday,0,18,Evening,26.8,71,1.2,2000,21.0,0.21,0.0,0.0,0.0,Summer,No Holiday,Yes,2594
5203,2018-07-05,7,Thursday,0,19,Evening,26.7,69,1.4,2000,20.5,0.36,0.0,0.0,0.0,Summer,No Holiday,Yes,2309
5204,2018-07-05,7,Thursday,0,20,Evening,25.8,68,1.4,2000,19.4,0.09,0.0,0.0,0.0,Summer,No Holiday,Yes,2122
5205,2018-07-05,7,Thursday,0,21,Evening,25.2,67,1.5,2000,18.6,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2063
5206,2018-07-05,7,Thursday,0,22,Night,24.4,67,1.6,2000,17.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1941
5207,2018-07-05,7,Thursday,0,23,Night,23.9,66,1.5,2000,17.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1406
5208,2018-07-06,7,Friday,0,0,Dawn,23.5,65,1.9,2000,16.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1075
5209,2018-07-06,7,Friday,0,1,Dawn,23.1,66,1.6,2000,16.3,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,839
5210,2018-07-06,7,Friday,0,2,Dawn,22.8,65,1.8,2000,15.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,558
5211,2018-07-06,7,Friday,0,3,Dawn,22.6,66,1.5,2000,15.9,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,403
5212,2018-07-06,7,Friday,0,4,Dawn,22.6,66,0.9,2000,15.9,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,273
5213,2018-07-06,7,Friday,0,5,Dawn,22.5,66,1.5,2000,15.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,311
5214,2018-07-06,7,Friday,0,6,Dawn,22.4,65,1.6,2000,15.4,0.01,0.0,0.0,0.0,Summer,No Holiday,Yes,723
5215,2018-07-06,7,Friday,0,7,Early Morning,22.6,63,1.3,2000,15.1,0.21,0.0,0.0,0.0,Summer,No Holiday,Yes,1449
5216,2018-07-06,7,Friday,0,8,Early Morning,23.2,60,1.7,2000,14.9,0.58,0.0,0.0,0.0,Summer,No Holiday,Yes,2273
5217,2018-07-06,7,Friday,0,9,Early Morning,23.3,61,1.7,2000,15.3,0.8,0.0,0.0,0.0,Summer,No Holiday,Yes,1318
5218,2018-07-06,7,Friday,0,10,Morning,23.7,59,1.7,2000,15.2,0.89,0.0,0.0,0.0,Summer,No Holiday,Yes,998
5219,2018-07-06,7,Friday,0,11,Morning,23.9,59,2.1,2000,15.3,1.08,0.0,0.0,0.0,Summer,No Holiday,Yes,1024
5220,2018-07-06,7,Friday,0,12,Morning,25.7,57,1.9,2000,16.5,2.32,0.0,0.0,0.0,Summer,No Holiday,Yes,1216
5221,2018-07-06,7,Friday,0,13,Afternoon,26.2,53,2.1,2000,15.8,2.23,0.0,0.0,0.0,Summer,No Holiday,Yes,1210
5222,2018-07-06,7,Friday,0,14,Afternoon,27.0,52,2.1,2000,16.2,2.51,0.0,0.0,0.0,Summer,No Holiday,Yes,1209
5223,2018-07-06,7,Friday,0,15,Afternoon,26.9,51,2.0,2000,15.9,1.95,0.0,0.0,0.0,Summer,No Holiday,Yes,1346
5224,2018-07-06,7,Friday,0,16,Afternoon,26.6,54,2.3,2000,16.5,1.24,0.0,0.0,0.0,Summer,No Holiday,Yes,1635
5225,2018-07-06,7,Friday,0,17,Afternoon,26.6,52,2.2,2000,15.9,1.02,0.0,0.0,0.0,Summer,No Holiday,Yes,2282
5226,2018-07-06,7,Friday,0,18,Evening,25.9,52,2.1,2000,15.2,0.57,0.0,0.0,0.0,Summer,No Holiday,Yes,3196
5227,2018-07-06,7,Friday,0,19,Evening,25.0,52,2.2,2000,14.4,0.37,0.0,0.0,0.0,Summer,No Holiday,Yes,2557
5228,2018-07-06,7,Friday,0,20,Evening,23.8,55,2.3,2000,14.2,0.05,0.0,0.0,0.0,Summer,No Holiday,Yes,2223
5229,2018-07-06,7,Friday,0,21,Evening,23.1,54,2.1,2000,13.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2183
5230,2018-07-06,7,Friday,0,22,Night,22.5,54,2.1,2000,12.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1917
5231,2018-07-06,7,Friday,0,23,Night,22.0,55,1.7,2000,12.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1458
5232,2018-07-07,7,Saturday,1,0,Dawn,21.5,56,1.8,2000,12.3,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1191
5233,2018-07-07,7,Saturday,1,1,Dawn,21.1,57,2.0,2000,12.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1079
5234,2018-07-07,7,Saturday,1,2,Dawn,20.7,58,1.5,2000,12.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,760
5235,2018-07-07,7,Saturday,1,3,Dawn,20.4,59,1.0,2000,12.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,545
5236,2018-07-07,7,Saturday,1,4,Dawn,20.0,63,1.8,2000,12.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,331
5237,2018-07-07,7,Saturday,1,5,Dawn,19.8,63,1.4,2000,12.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,273
5238,2018-07-07,7,Saturday,1,6,Dawn,19.5,61,1.5,2000,11.7,0.03,0.0,0.0,0.0,Summer,No Holiday,Yes,396
5239,2018-07-07,7,Saturday,1,7,Early Morning,19.6,57,1.6,2000,10.8,0.42,0.0,0.0,0.0,Summer,No Holiday,Yes,567
