Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,id
06/06/2018,218,5,18.7,73,1.4,1065,13.7,0.0,0.0,0.0,Summer,Holiday,Yes,11051
04/08/2018,304,4,29.5,60,1.2,1774,20.9,0.0,0.0,0.0,Summer,No Holiday,Yes,17314
22/06/2018,902,10,26.3,34,0.9,1792,9.1,2.57,0.0,0.0,Summer,No Holiday,Yes,11992
09/11/2018,0,12,13.9,50,4.1,1964,3.6,2.14,0.0,0.0,Autumn,No Holiday,No,13832
27/09/2018,2098,20,19.5,47,1.2,2000,7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,10690
29/07/2018,456,8,28.6,63,0.8,1867,20.8,1.0,0.0,0.0,Summer,No Holiday,Yes,17291
19/05/2018,2268,15,23.9,37,1.6,2000,8.3,3.07,0.0,0.0,Spring,No Holiday,Yes,15473
26/12/2017,213,22,-7.2,38,3.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,15859
09/05/2018,1188,13,20.1,36,1.1,1933,4.5,3.34,0.0,0.0,Spring,No Holiday,Yes,15344
02/07/2018,861,17,25.3,87,0.6,751,22.9,0.49,0.0,0.0,Summer,No Holiday,Yes,15690
12/07/2018,1945,22,25.9,83,0.6,1827,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,10795
27/07/2018,2183,18,33.7,62,3.2,1082,25.3,0.87,0.0,0.0,Summer,No Holiday,Yes,16703
11/09/2018,1868,22,21.6,52,1.9,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,13519
24/05/2018,385,2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,14610
13/02/2018,46,4,-6.4,62,1.8,1978,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,13075
09/05/2018,954,10,16.1,43,1.4,1985,3.5,2.41,0.0,0.0,Spring,No Holiday,Yes,16649
17/06/2018,238,5,19.0,85,0.8,567,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,12944
11/02/2018,103,22,-5.8,57,3.2,1980,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,14578
27/05/2018,799,1,19.8,61,1.4,943,12.0,0.0,0.0,0.0,Spring,No Holiday,Yes,18441
04/12/2017,311,10,-1.1,40,4.5,2000,-13.0,0.64,0.0,0.0,Winter,No Holiday,Yes,11395
20/02/2018,764,18,3.2,20,2.9,2000,-17.6,0.16,0.0,0.0,Winter,No Holiday,Yes,10584
12/12/2017,248,16,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,Winter,No Holiday,Yes,12449
22/08/2018,760,14,36.2,36,1.5,1985,18.7,2.87,0.0,0.0,Summer,No Holiday,Yes,16638
04/04/2018,1413,16,17.9,42,1.1,2000,4.7,2.25,0.0,0.0,Spring,No Holiday,Yes,11780
29/09/2018,1892,14,26.2,33,1.8,2000,8.6,2.62,0.0,0.0,Autumn,No Holiday,Yes,14945
11/11/2018,228,7,6.4,84,1.3,369,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,11470
02/09/2018,1047,23,25.1,65,2.2,2000,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,16459
27/09/2018,1189,12,23.2,42,1.4,2000,9.5,2.73,0.0,0.0,Autumn,No Holiday,Yes,18283
27/07/2018,747,1,28.3,78,0.5,1072,24.0,0.0,0.0,0.0,Summer,No Holiday,Yes,16810
28/06/2018,1223,21,21.3,94,0.3,1314,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,13009
18/10/2018,385,2,8.7,71,0.8,2000,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,11380
30/06/2018,1291,17,27.4,75,2.3,616,22.5,0.46,0.0,0.0,Summer,No Holiday,Yes,10928
11/11/2018,395,8,6.3,81,0.8,365,3.2,0.11,0.0,0.0,Autumn,No Holiday,Yes,11844
31/01/2018,60,2,-1.6,80,1.4,1097,-4.6,0.0,0.0,3.5,Winter,No Holiday,Yes,16325
13/03/2018,252,6,7.0,58,0.7,537,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,14765
29/08/2018,648,12,27.4,72,4.2,1989,21.8,0.54,0.0,0.0,Summer,No Holiday,Yes,15135
14/04/2018,20,5,9.5,76,0.8,1962,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,10888
22/03/2018,923,19,6.2,54,1.8,883,-2.4,0.08,0.0,0.0,Spring,No Holiday,Yes,14913
22/12/2017,249,23,5.8,74,2.5,832,1.5,0.0,0.0,0.0,Winter,Holiday,Yes,15946
24/06/2018,2387,20,26.1,49,1.9,1960,14.5,0.1,0.0,0.0,Summer,No Holiday,Yes,18230
19/02/2018,373,14,5.6,38,1.6,1087,-7.6,1.1,0.0,0.0,Winter,No Holiday,Yes,17838
16/06/2018,518,3,17.4,61,1.2,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,18653
17/12/2017,94,8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,13732
28/09/2018,0,5,14.5,60,1.4,2000,6.8,0.0,0.0,0.0,Autumn,No Holiday,No,13413
26/05/2018,1575,15,29.4,30,2.0,882,10.0,2.82,0.0,0.0,Spring,No Holiday,Yes,12071
20/04/2018,973,13,24.2,30,1.5,835,5.5,3.03,0.0,0.0,Spring,No Holiday,Yes,11226
14/01/2018,226,12,1.2,58,0.8,550,-6.1,0.74,0.0,0.0,Winter,No Holiday,Yes,17844
17/02/2018,35,7,-6.8,32,1.6,2000,-20.7,0.0,0.0,0.0,Winter,Holiday,Yes,15059
19/05/2018,213,4,10.5,73,1.2,2000,5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,18610
07/05/2018,2268,18,25.1,32,2.4,1899,7.2,1.1,0.0,0.0,Spring,No Holiday,Yes,18020
19/12/2017,199,9,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,Winter,No Holiday,Yes,16503
28/11/2018,681,13,9.2,13,1.6,1776,-17.8,1.86,0.0,0.0,Autumn,No Holiday,Yes,12302
31/05/2018,936,10,20.8,54,1.2,1129,11.1,2.45,0.0,0.0,Spring,No Holiday,Yes,14444
23/11/2018,1548,18,3.9,23,1.0,2000,-15.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,16860
05/01/2018,343,14,1.4,41,2.0,1003,-10.4,0.99,0.0,0.0,Winter,No Holiday,Yes,11841
24/01/2018,82,23,-15.7,43,3.6,2000,-25.4,0.0,0.0,0.7,Winter,No Holiday,Yes,11866
29/06/2018,1552,23,23.5,83,1.4,436,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,13326
11/08/2018,643,10,31.3,53,1.8,2000,20.5,2.34,0.0,0.0,Summer,No Holiday,Yes,14512
15/03/2018,8,5,14.5,94,2.0,487,13.5,0.0,0.0,0.0,Spring,No Holiday,Yes,12311
26/03/2018,925,17,17.1,31,3.3,1075,-0.1,1.33,0.0,0.0,Spring,No Holiday,Yes,15193
03/03/2018,176,2,0.9,35,0.5,1856,-12.8,0.0,0.0,0.0,Spring,No Holiday,Yes,11805
17/01/2018,360,19,4.2,68,2.4,446,-1.1,0.0,0.0,0.0,Winter,No Holiday,Yes,16169
07/03/2018,509,13,9.9,39,1.9,1911,-3.4,1.61,0.0,0.0,Spring,No Holiday,Yes,14206
09/09/2018,1432,13,27.2,32,1.7,2000,9.0,3.12,0.0,0.0,Autumn,No Holiday,Yes,17867
15/04/2018,1105,12,12.5,53,3.4,1324,3.1,2.52,0.0,0.0,Spring,No Holiday,Yes,15815
16/09/2018,137,6,22.0,90,1.3,471,20.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,10917
03/12/2017,621,15,8.0,73,1.6,433,3.4,0.53,0.0,0.0,Winter,No Holiday,Yes,14390
31/12/2017,65,3,0.3,91,2.0,172,-1.0,0.0,1.0,1.2,Winter,Holiday,Yes,10475
24/05/2018,2334,19,21.1,44,2.6,1512,8.3,0.41,0.0,0.0,Spring,No Holiday,Yes,13703
27/05/2018,2207,19,21.7,38,2.1,1857,6.7,0.27,0.0,0.0,Spring,No Holiday,Yes,17281
07/08/2018,698,15,34.3,49,1.0,1633,22.0,1.62,0.0,0.0,Summer,No Holiday,Yes,11913
29/10/2018,1070,7,4.6,76,0.7,2000,0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,16271
09/02/2018,238,11,-0.2,31,0.8,1269,-15.3,0.5,0.0,0.0,Winter,No Holiday,Yes,13143
16/11/2018,907,21,6.8,73,2.3,730,2.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,14686
27/08/2018,1560,20,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,Summer,No Holiday,Yes,12537
18/10/2018,1152,13,18.1,43,2.2,2000,5.3,2.3,0.0,0.0,Autumn,No Holiday,Yes,18679
30/07/2018,810,0,29.2,50,1.1,2000,17.7,0.0,0.0,0.0,Summer,No Holiday,Yes,16756
28/11/2018,140,5,3.0,34,1.1,1032,-11.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,12356
10/03/2018,340,8,1.5,73,1.2,466,-2.8,0.11,0.0,0.0,Spring,No Holiday,Yes,12565
12/02/2018,288,17,-3.1,36,4.4,1988,-16.0,0.89,0.0,0.0,Winter,No Holiday,Yes,13435
01/11/2018,852,11,11.1,46,1.6,1518,-0.1,1.84,0.0,0.0,Autumn,No Holiday,Yes,17614
29/12/2017,294,22,0.8,77,1.4,293,-2.7,0.0,0.0,0.0,Winter,No Holiday,Yes,16653
06/12/2017,381,11,1.6,57,1.2,1261,-6.0,0.93,0.0,0.0,Winter,No Holiday,Yes,10969
10/01/2018,207,20,-8.9,41,2.3,2000,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes,14391
08/12/2017,336,21,-3.3,35,0.5,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12677
21/01/2018,383,17,3.8,20,1.3,2000,-17.1,0.24,0.0,0.0,Winter,No Holiday,Yes,13474
02/01/2018,269,11,-0.4,40,2.3,1633,-12.3,0.66,0.0,0.0,Winter,No Holiday,Yes,11172
12/04/2018,1273,16,18.8,23,4.2,1956,-2.7,2.39,0.0,0.0,Spring,No Holiday,Yes,10293
19/05/2018,1169,23,17.1,37,1.3,2000,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,14307
11/05/2018,486,6,12.0,83,0.4,321,9.1,0.01,0.0,0.0,Spring,No Holiday,Yes,11026
26/06/2018,199,20,24.1,94,4.5,214,23.0,0.0,0.5,0.0,Summer,No Holiday,Yes,11382
05/11/2018,2357,18,14.5,54,1.3,1343,5.2,0.01,0.0,0.0,Autumn,No Holiday,Yes,13412
25/05/2018,2013,17,23.6,28,3.1,1844,4.0,1.26,0.0,0.0,Spring,No Holiday,Yes,12485
18/01/2018,137,2,3.3,73,1.2,288,-1.0,0.0,0.0,0.0,Winter,No Holiday,Yes,10478
10/08/2018,1293,17,36.3,40,2.7,2000,20.5,1.93,0.0,0.0,Summer,No Holiday,Yes,11693
11/07/2018,1923,17,28.7,71,2.9,1666,22.9,0.71,0.0,0.0,Summer,No Holiday,Yes,10260
26/03/2018,492,12,14.6,53,2.5,348,5.1,2.65,0.0,0.0,Spring,No Holiday,Yes,12853
15/03/2018,39,8,14.1,97,1.1,342,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes,18091
18/02/2018,56,3,-4.5,26,0.0,2000,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,11361
01/06/2018,1488,16,29.9,34,3.2,1912,12.3,2.46,0.0,0.0,Summer,No Holiday,Yes,18585
04/04/2018,1096,14,17.9,42,1.3,1981,4.7,3.04,0.0,0.0,Spring,No Holiday,Yes,17337
17/07/2018,797,11,30.4,53,1.8,1359,19.7,2.74,0.0,0.0,Summer,No Holiday,Yes,12010
24/10/2018,940,11,15.7,53,1.0,1172,6.1,1.99,0.0,0.0,Autumn,No Holiday,Yes,18720
13/10/2018,1712,14,19.3,27,1.3,1384,-0.1,2.38,0.0,0.0,Autumn,No Holiday,Yes,17166
20/09/2018,935,23,18.7,80,1.7,2000,15.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,11377
10/05/2018,0,19,15.5,74,3.6,675,10.8,0.35,0.0,0.0,Spring,No Holiday,No,11947
20/05/2018,160,5,12.1,47,1.6,2000,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,14930
10/12/2017,19,10,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,Winter,No Holiday,Yes,12189
03/01/2018,299,16,-0.4,30,2.0,2000,-15.9,0.62,0.0,0.0,Winter,No Holiday,Yes,14452
18/06/2018,436,2,20.7,76,0.3,920,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,10777
19/02/2018,533,19,3.6,55,1.6,728,-4.6,0.0,0.0,0.0,Winter,No Holiday,Yes,14315
18/06/2018,2040,17,29.5,36,3.7,1786,12.8,1.94,0.0,0.0,Summer,No Holiday,Yes,16736
04/03/2018,273,11,10.1,88,0.7,453,8.1,0.34,0.0,0.0,Spring,No Holiday,Yes,11464
15/05/2018,170,4,16.1,74,0.8,440,11.4,0.0,0.0,0.0,Spring,No Holiday,Yes,15363
06/09/2018,1851,21,24.6,70,2.5,2000,18.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,12569
27/12/2017,230,12,-5.5,21,2.1,1941,-24.4,1.08,0.0,0.0,Winter,No Holiday,Yes,16793
11/01/2018,152,10,-11.1,46,3.7,1638,-20.4,0.48,0.0,0.0,Winter,No Holiday,Yes,14279
07/07/2018,1579,15,28.7,42,1.3,2000,14.5,2.98,0.0,0.0,Summer,No Holiday,Yes,12057
17/06/2018,2055,21,22.7,66,0.9,1069,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,17408
20/08/2018,818,0,27.0,62,0.6,2000,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes,11889
12/05/2018,207,4,15.0,61,0.8,867,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,12008
30/08/2018,214,0,24.7,94,2.8,1270,23.6,0.0,0.0,0.0,Summer,No Holiday,Yes,17246
06/10/2018,1567,20,19.4,67,0.8,2000,13.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,18505
23/08/2018,492,6,28.3,55,1.5,2000,18.3,0.0,0.0,0.0,Summer,No Holiday,Yes,12218
13/04/2018,867,11,16.9,15,1.7,1994,-9.9,1.8,0.0,0.0,Spring,No Holiday,Yes,16419
02/02/2018,187,10,-4.1,43,1.2,1187,-14.8,0.59,0.0,0.0,Winter,No Holiday,Yes,14161
17/10/2018,503,6,8.8,77,0.2,1077,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,15211
13/10/2018,512,2,8.0,74,0.5,1786,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,11696
13/10/2018,412,7,6.2,83,0.8,1100,3.5,0.01,0.0,0.0,Autumn,No Holiday,Yes,14124
03/10/2018,1744,20,18.6,55,1.5,2000,9.3,0.0,0.0,0.0,Autumn,Holiday,Yes,15632
12/08/2018,820,15,34.9,46,2.0,2000,21.5,1.54,0.0,0.0,Summer,No Holiday,Yes,10595
27/02/2018,357,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,Winter,No Holiday,Yes,17562
09/11/2018,0,13,14.0,46,5.3,927,2.5,1.68,0.0,0.0,Autumn,No Holiday,No,16289
18/06/2018,822,10,26.1,53,0.9,554,15.7,2.14,0.0,0.0,Summer,No Holiday,Yes,11078
28/05/2018,3245,18,26.0,39,2.7,1950,10.9,1.07,0.0,0.0,Spring,No Holiday,Yes,11500
26/12/2017,262,12,-1.3,23,4.0,2000,-19.8,1.09,0.0,0.0,Winter,No Holiday,Yes,14668
15/04/2018,464,21,9.6,66,1.7,1850,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,11439
29/10/2018,906,22,5.1,58,2.2,2000,-2.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,14406
11/02/2018,95,1,-7.0,38,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,18482
01/07/2018,16,22,21.7,97,0.7,540,21.1,0.0,3.5,0.0,Summer,No Holiday,Yes,10938
12/12/2017,46,4,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,16036
18/09/2018,0,8,18.7,73,0.9,1501,13.7,0.34,0.0,0.0,Autumn,No Holiday,No,17648
04/04/2018,355,0,15.0,96,2.1,141,14.3,0.0,0.1,0.0,Spring,No Holiday,Yes,15735
22/05/2018,443,7,16.3,69,0.7,1750,10.5,0.34,0.0,0.0,Spring,Holiday,Yes,12767
08/08/2018,670,14,33.6,50,3.5,1993,21.7,1.15,0.0,0.0,Summer,No Holiday,Yes,17335
12/12/2017,529,18,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,17611
20/10/2018,922,23,11.7,58,0.0,1567,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,15369
26/05/2018,299,6,14.2,72,0.6,947,9.2,0.04,0.0,0.0,Spring,No Holiday,Yes,16912
30/10/2018,527,23,7.7,50,1.0,1988,-2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10662
28/01/2018,21,5,-7.5,33,1.5,2000,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,11008
31/03/2018,1025,19,15.3,41,2.0,1751,2.1,0.08,0.0,0.0,Spring,No Holiday,Yes,13606
02/10/2018,0,18,19.2,48,2.2,2000,7.9,0.28,0.0,0.0,Autumn,No Holiday,No,16900
29/05/2018,949,11,23.1,63,2.6,949,15.6,1.68,0.0,0.0,Spring,No Holiday,Yes,15081
08/06/2018,926,0,19.1,82,2.2,874,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,17430
24/11/2018,386,23,2.8,86,1.2,476,0.6,0.0,0.0,3.0,Autumn,No Holiday,Yes,13707
22/10/2018,1904,17,18.9,35,1.7,720,3.0,0.41,0.0,0.0,Autumn,No Holiday,Yes,15512
12/06/2018,2309,22,20.0,70,1.0,2000,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,13873
06/10/2018,0,2,16.9,88,2.5,2000,14.8,0.0,1.5,0.0,Autumn,No Holiday,No,16293
12/04/2018,1664,17,18.6,22,3.7,1978,-3.5,1.72,0.0,0.0,Spring,No Holiday,Yes,17324
09/10/2018,0,22,16.7,55,1.9,2000,7.6,0.0,0.0,0.0,Autumn,Holiday,No,11531
18/07/2018,2281,19,30.6,54,2.8,1531,20.2,0.59,0.0,0.0,Summer,No Holiday,Yes,13261
29/07/2018,345,7,26.9,69,0.8,1960,20.7,0.29,0.0,0.0,Summer,No Holiday,Yes,11894
26/08/2018,566,8,22.1,74,1.0,1479,17.2,0.77,0.0,0.0,Summer,No Holiday,Yes,10068
30/11/2018,712,22,2.1,41,1.0,1859,-9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,17627
10/01/2018,168,11,-6.4,49,4.5,1759,-15.3,0.86,0.0,0.5,Winter,No Holiday,Yes,11218
17/03/2018,193,7,0.5,64,0.8,2000,-5.5,0.01,0.0,0.0,Spring,No Holiday,Yes,11045
16/06/2018,1991,16,28.3,41,2.6,1852,13.7,2.58,0.0,0.0,Summer,No Holiday,Yes,17599
23/08/2018,185,5,28.5,57,0.9,2000,19.1,0.0,0.1,0.0,Summer,No Holiday,Yes,14135
18/03/2018,53,23,7.4,80,1.3,471,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,16345
09/10/2018,0,1,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,Autumn,Holiday,No,14937
09/03/2018,521,22,2.9,69,1.2,1179,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,16686
18/04/2018,260,2,8.7,44,1.6,1684,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,10328
21/06/2018,2436,21,23.8,63,1.5,1455,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,14829
04/05/2018,1260,7,9.5,55,2.1,1912,0.8,0.32,0.0,0.0,Spring,No Holiday,Yes,10671
06/12/2017,405,12,2.4,52,0.9,1224,-6.4,1.08,0.0,0.0,Winter,No Holiday,Yes,17414
20/08/2018,993,9,27.5,54,1.0,1993,17.3,0.81,0.0,0.0,Summer,No Holiday,Yes,15904
28/07/2018,741,13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,Summer,No Holiday,Yes,14653
06/01/2018,222,1,-4.8,54,1.2,1219,-12.7,0.0,0.0,0.0,Winter,No Holiday,Yes,15652
19/04/2018,795,11,16.1,23,2.5,1361,-5.0,2.52,0.0,0.0,Spring,No Holiday,Yes,14887
12/07/2018,2115,21,26.3,81,0.8,1910,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,17668
27/02/2018,213,1,2.1,44,0.9,1107,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,11785
08/06/2018,744,6,18.8,78,2.0,1259,14.8,0.01,0.0,0.0,Summer,No Holiday,Yes,11313
26/06/2018,53,8,20.8,94,1.0,159,19.7,0.05,3.5,0.0,Summer,No Holiday,Yes,16119
06/07/2018,1449,7,22.6,63,1.3,2000,15.1,0.21,0.0,0.0,Summer,No Holiday,Yes,16411
26/02/2018,646,17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,Winter,No Holiday,Yes,12503
25/07/2018,1935,20,30.9,67,1.7,1470,24.0,0.05,0.0,0.0,Summer,No Holiday,Yes,13576
25/02/2018,158,8,-1.3,54,0.6,1597,-9.4,0.06,0.0,0.0,Winter,No Holiday,Yes,11489
15/07/2018,1125,16,32.8,52,3.0,1803,21.6,2.28,0.0,0.0,Summer,No Holiday,Yes,13054
02/09/2018,179,5,20.6,65,1.1,2000,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,10189
09/09/2018,366,7,15.7,68,0.9,2000,9.8,0.05,0.0,0.0,Autumn,No Holiday,Yes,11813
20/10/2018,1175,11,16.2,39,1.6,1580,2.2,2.05,0.0,0.0,Autumn,No Holiday,Yes,11231
15/08/2018,627,14,37.2,38,0.9,1976,20.5,1.96,0.0,0.0,Summer,Holiday,Yes,10307
19/01/2018,207,1,0.0,43,1.7,1250,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,14317
11/06/2018,873,19,19.4,85,1.2,1651,16.8,0.08,0.5,0.0,Summer,No Holiday,Yes,14786
07/03/2018,587,20,8.5,46,1.0,1977,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,13207
25/02/2018,612,15,7.5,21,2.7,1900,-13.4,2.22,0.0,0.0,Winter,No Holiday,Yes,11832
15/09/2018,1578,19,23.8,78,2.2,1991,19.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,10317
14/03/2018,82,4,14.0,70,1.5,1648,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes,13424
16/02/2018,30,6,-5.2,42,0.7,1980,-16.1,0.0,0.0,0.0,Winter,Holiday,Yes,16409
23/10/2018,1294,16,16.1,70,1.3,898,10.6,0.83,0.0,0.0,Autumn,No Holiday,Yes,16394
08/02/2018,284,16,2.0,25,2.3,1755,-16.0,1.3,0.0,0.0,Winter,No Holiday,Yes,10369
19/10/2018,1512,20,14.2,56,1.8,2000,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,16737
07/10/2018,840,23,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,12762
14/07/2018,1078,13,30.7,59,2.3,1534,21.7,2.67,0.0,0.0,Summer,No Holiday,Yes,12268
10/06/2018,2431,17,24.6,52,1.3,2000,14.0,0.82,0.0,0.0,Summer,No Holiday,Yes,16183
03/10/2018,1792,19,20.0,49,1.5,2000,8.9,0.0,0.0,0.0,Autumn,Holiday,Yes,14783
25/11/2018,872,16,9.5,56,1.1,678,1.1,0.54,0.0,0.8,Autumn,No Holiday,Yes,13288
12/04/2018,374,1,8.9,40,2.1,2000,-3.9,0.0,0.0,0.0,Spring,No Holiday,Yes,14010
16/06/2018,317,4,16.9,63,1.0,2000,9.8,0.0,0.0,0.0,Summer,No Holiday,Yes,10867
07/06/2018,3221,18,25.6,57,2.7,1217,16.4,0.96,0.0,0.0,Summer,No Holiday,Yes,12570
12/10/2018,409,2,7.1,61,0.6,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10575
01/12/2017,447,14,3.0,26,2.0,2000,-14.6,1.01,0.0,0.0,Winter,No Holiday,Yes,15382
10/04/2018,1004,17,20.6,39,5.6,2000,6.1,0.74,0.0,0.0,Spring,No Holiday,Yes,11445
27/11/2018,815,7,3.6,83,0.9,350,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,12087
01/06/2018,554,2,19.0,72,1.4,1258,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,18552
08/02/2018,160,10,-6.3,46,1.3,1346,-16.0,1.01,0.0,0.0,Winter,No Holiday,Yes,16849
06/11/2018,0,12,14.5,57,0.8,373,6.0,1.08,0.0,0.0,Autumn,No Holiday,No,10925
25/09/2018,667,10,18.0,44,1.3,1984,5.5,1.99,0.0,0.0,Autumn,Holiday,Yes,13209
21/03/2018,319,17,2.5,78,2.0,2000,-0.9,0.25,0.0,0.0,Spring,No Holiday,Yes,15678
31/08/2018,381,2,23.4,79,0.4,1045,19.5,0.0,0.0,0.0,Summer,No Holiday,Yes,12585
09/01/2018,281,21,-4.8,59,0.9,2000,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes,17832
06/02/2018,59,2,-11.2,36,2.9,1981,-23.3,0.0,0.0,0.0,Winter,No Holiday,Yes,18347
07/02/2018,96,1,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes,17746
20/01/2018,352,16,6.6,42,3.0,355,-5.4,0.48,0.0,0.0,Winter,No Holiday,Yes,18716
06/10/2018,941,14,19.3,79,3.6,2000,15.5,1.36,0.0,0.0,Autumn,No Holiday,Yes,12128
25/09/2018,1309,13,22.9,30,2.0,2000,4.3,2.9,0.0,0.0,Autumn,Holiday,Yes,15337
24/04/2018,710,11,14.1,62,1.6,2000,6.9,1.08,0.0,0.0,Spring,No Holiday,Yes,12783
05/07/2018,568,2,23.6,80,1.5,879,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes,17036
09/02/2018,273,7,-3.6,42,0.9,1258,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes,10294
26/11/2018,99,4,2.2,93,1.1,265,1.1,0.0,0.0,0.3,Autumn,No Holiday,Yes,14514
08/03/2018,88,8,3.0,94,0.3,444,2.1,0.01,0.0,0.0,Spring,No Holiday,Yes,15506
06/06/2018,1031,1,20.6,63,0.6,1670,13.3,0.0,0.0,0.0,Summer,Holiday,Yes,12163
25/12/2017,185,21,-1.7,51,1.7,2000,-10.5,0.0,0.0,0.0,Winter,Holiday,Yes,17406
07/01/2018,38,6,-5.5,52,0.7,1503,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes,15343
09/08/2018,1850,18,28.1,86,2.3,1244,25.5,0.28,0.5,0.0,Summer,No Holiday,Yes,12724
18/12/2017,181,16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,Winter,No Holiday,Yes,18526
25/08/2018,1717,22,23.4,75,1.6,2000,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes,16113
04/08/2018,569,10,32.3,56,1.7,1625,22.3,1.61,0.0,0.0,Summer,No Holiday,Yes,11135
25/06/2018,199,4,21.8,82,0.7,702,18.5,0.0,0.0,0.0,Summer,No Holiday,Yes,14331
23/10/2018,1380,21,12.6,70,1.2,1425,7.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,12602
